Feature,Hard,Easy,Diff
weight_kg,86.22307692307692,76.11116389548694,10.111913027589978
height_cm,170.96263473053892,167.9593894165536,3.0032453139853317
bmi,29.573824040552797,26.975164166098832,2.598659874453965
age_decade,5.558558558558558,6.070615034168565,-0.5120564756100068
current_smoker,0.2578125,0.10950413223140495,0.14830836776859505
valve_replacement,0.176,0.2645161290322581,-0.08851612903225808
acetaminophen_or_paracetamol_tylenol,0.26136363636363635,0.18005540166204986,0.08130823470158649
congestive_heart_failure_and_or_cardiomyopathy,0.24812030075187969,0.17412140575079874,0.07399889500108095
cyp2c9,1.864864864864865,1.7969457013574661,0.0679191635073988
atorvastatin_lipitor,0.14285714285714285,0.08585858585858586,0.05699855699855699
hypertension,0.25225225225225223,0.19796380090497737,0.05428845134727486
azole,0.09009009009009009,0.0418552036199095,0.04823488647018059
pravastatin_pravachol,0.06060606060606061,0.020460358056265986,0.04014570254979462
diabetes,0.14414414414414414,0.11312217194570136,0.031021972198442785
amiodarone,0.05855855855855856,0.08936651583710407,-0.030807957278545517
simvastatin,0.0990990990990991,0.12669683257918551,-0.027597733480086414
enoxaparin,0.036036036036036036,0.00904977375565611,0.026986262280379925
phenytoin_dilantin,0.030612244897959183,0.005128205128205128,0.025484039769754056
lovastatin_mevacor,0.030303030303030304,0.010256410256410256,0.02004662004662005
fluvastatin_lescol,0.02040816326530612,0.002564102564102564,0.017844060701203555
anti_fungal_azoles,0.020202020202020204,0.002564102564102564,0.01763791763791764
phenytoin,0.018018018018018018,0.0022624434389140274,0.015755574579103992
simvastatin_zocor,0.16339869281045752,0.14925373134328357,0.01414496146717395
dipyridamole,0.03153153153153153,0.01809954751131222,0.01343198402021931
cancer,0.06756756756756757,0.05429864253393665,0.013268925033630918
stroke,0.036036036036036036,0.048642533936651584,-0.012606497900615549
carbamazepine_tegretol,0.02040816326530612,0.010178117048346057,0.010230046216960064
rifampin_or_rifampicin,0.01020408163265306,0.0,0.01020408163265306
lovastatin,0.013513513513513514,0.004524886877828055,0.008988626635685459
paroxetin,0.0,0.007918552036199095,-0.007918552036199095
heparin,0.009009009009009009,0.0011312217194570137,0.007877787289551996
fluconazole,0.009009009009009009,0.0011312217194570137,0.007877787289551996
macrolide_antibiotics,0.01020408163265306,0.002564102564102564,0.007639979068550497
amiodarone_cordarone,0.06060606060606061,0.06771653543307087,-0.0071104748270102575
aspirin,0.20270270270270271,0.19570135746606335,0.007001345236639367
carbamazepine,0.009009009009009009,0.0022624434389140274,0.006746565570094981
hepatitis,0.013513513513513514,0.007918552036199095,0.00559496147731442
erythromycin,0.0045045045045045045,0.0,0.0045045045045045045
malignancy,0.0045045045045045045,0.0,0.0045045045045045045
rifampin,0.0045045045045045045,0.0,0.0045045045045045045
anemia,0.0,0.003393665158371041,-0.003393665158371041
ezetimibe,0.0045045045045045045,0.0011312217194570137,0.0033732827850474906
atorvastatin,0.036036036036036036,0.038461538461538464,-0.002425502425502428
rosuvastatin_crestor,0.010101010101010102,0.007692307692307693,0.002408702408702409
clopidogrel,0.0045045045045045045,0.006787330316742082,-0.002282825812237577
fluoxetine,0.0045045045045045045,0.0022624434389140274,0.002242061065590477
rosuvastatin,0.0,0.0011312217194570137,-0.0011312217194570137
metronidazole,0.0,0.0011312217194570137,-0.0011312217194570137
ciprofloxacin,0.0,0.0011312217194570137,-0.0011312217194570137
fluvastatin,0.0045045045045045045,0.003393665158371041,0.0011108393461334637
verapamil,0.009009009009009009,0.007918552036199095,0.0010904569728099143
sulfonamide_antibiotics,0.01020408163265306,0.010256410256410256,-5.232862375719599e-05
ibuprofen,0.009009009009009009,0.00904977375565611,-4.0764746647100475e-05
cerivastatin_baycol,0.0,0.0,0.0
alteplase,0.0,0.0,0.0
St.Johns Wort,0.0,0.0,0.0
duloxetine,0.0,0.0,0.0
abciximab,0.0,0.0,0.0
heart_failure,0.0,0.0,0.0
liver_disease,0.0,0.0,0.0
pulmonary_embolism,0.0,0.0,0.0
deep_vein_thrombosis,0.0,0.0,0.0
atrial_fibrillation,0.0,0.0,0.0
renal_failure,0.0,0.0,0.0
chronic_kidney_disease,0.0,0.0,0.0
cirrhosis,0.0,0.0,0.0
bleeding_disorder,0.0,0.0,0.0
