Feature,Hard,Easy,Diff
weight_kg,85.45192307692308,76.30166270783847,9.150260369084606
height_cm,170.8423353293413,167.9866485753053,2.855686754035986
bmi,29.33404823412929,27.028884428740163,2.305163805389128
age_decade,5.536036036036036,6.07630979498861,-0.5402737589525746
current_smoker,0.2713178294573643,0.10559006211180125,0.16572776734556308
valve_replacement,0.18604651162790697,0.262987012987013,-0.07694050135910602
acetaminophen_or_paracetamol_tylenol,0.25,0.18282548476454294,0.06717451523545706
congestive_heart_failure_and_or_cardiomyopathy,0.24087591240875914,0.1752411575562701,0.06563475485248904
cyp2c9,1.8626126126126126,1.7975113122171946,0.06510130039541795
atorvastatin_lipitor,0.14285714285714285,0.08585858585858586,0.05699855699855699
simvastatin,0.08558558558558559,0.13009049773755657,-0.044504912151970985
diabetes,0.15315315315315314,0.11085972850678733,0.04229342464636582
pravastatin_pravachol,0.06060606060606061,0.020460358056265986,0.04014570254979462
hypertension,0.23873873873873874,0.20135746606334842,0.03738127267539032
azole,0.08108108108108109,0.04411764705882353,0.03696343402225755
lovastatin_mevacor,0.04040404040404041,0.007692307692307693,0.032711732711732715
aspirin,0.22072072072072071,0.19117647058823528,0.029544250132485433
phenytoin_dilantin,0.030612244897959183,0.005128205128205128,0.025484039769754056
amiodarone,0.06306306306306306,0.08823529411764706,-0.025172231054584007
enoxaparin,0.03153153153153153,0.010180995475113122,0.021350536056418408
dipyridamole,0.036036036036036036,0.016968325791855202,0.019067710244180833
cancer,0.07207207207207207,0.053167420814479636,0.018904651257592435
fluvastatin_lescol,0.02040816326530612,0.002564102564102564,0.017844060701203555
anti_fungal_azoles,0.020202020202020204,0.002564102564102564,0.01763791763791764
phenytoin,0.018018018018018018,0.0022624434389140274,0.015755574579103992
lovastatin,0.018018018018018018,0.003393665158371041,0.014624352859646977
stroke,0.036036036036036036,0.048642533936651584,-0.012606497900615549
rifampin_or_rifampicin,0.01020408163265306,0.0,0.01020408163265306
carbamazepine_tegretol,0.020202020202020204,0.01020408163265306,0.009997938569367143
atorvastatin,0.04504504504504504,0.03619909502262444,0.008845950022420605
paroxetin,0.0,0.007918552036199095,-0.007918552036199095
fluconazole,0.009009009009009009,0.0011312217194570137,0.007877787289551996
heparin,0.009009009009009009,0.0011312217194570137,0.007877787289551996
macrolide_antibiotics,0.01020408163265306,0.002564102564102564,0.007639979068550497
hepatitis,0.013513513513513514,0.007918552036199095,0.00559496147731442
simvastatin_zocor,0.14838709677419354,0.15307820299500832,-0.004691106220814784
erythromycin,0.0045045045045045045,0.0,0.0045045045045045045
rifampin,0.0045045045045045045,0.0,0.0045045045045045045
malignancy,0.0045045045045045045,0.0,0.0045045045045045045
anemia,0.0,0.003393665158371041,-0.003393665158371041
ezetimibe,0.0045045045045045045,0.0011312217194570137,0.0033732827850474906
rosuvastatin_crestor,0.010101010101010102,0.007692307692307693,0.002408702408702409
clopidogrel,0.0045045045045045045,0.006787330316742082,-0.002282825812237577
fluoxetine,0.0045045045045045045,0.0022624434389140274,0.002242061065590477
rosuvastatin,0.0,0.0011312217194570137,-0.0011312217194570137
ciprofloxacin,0.0,0.0011312217194570137,-0.0011312217194570137
metronidazole,0.0,0.0011312217194570137,-0.0011312217194570137
carbamazepine,0.0045045045045045045,0.003393665158371041,0.0011108393461334637
fluvastatin,0.0045045045045045045,0.003393665158371041,0.0011108393461334637
verapamil,0.009009009009009009,0.007918552036199095,0.0010904569728099143
amiodarone_cordarone,0.0658682634730539,0.06635071090047394,-0.00048244742742004076
sulfonamide_antibiotics,0.01020408163265306,0.010256410256410256,-5.232862375719599e-05
ibuprofen,0.009009009009009009,0.00904977375565611,-4.0764746647100475e-05
cerivastatin_baycol,0.0,0.0,0.0
alteplase,0.0,0.0,0.0
St.Johns Wort,0.0,0.0,0.0
duloxetine,0.0,0.0,0.0
abciximab,0.0,0.0,0.0
heart_failure,0.0,0.0,0.0
liver_disease,0.0,0.0,0.0
pulmonary_embolism,0.0,0.0,0.0
deep_vein_thrombosis,0.0,0.0,0.0
atrial_fibrillation,0.0,0.0,0.0
renal_failure,0.0,0.0,0.0
chronic_kidney_disease,0.0,0.0,0.0
cirrhosis,0.0,0.0,0.0
bleeding_disorder,0.0,0.0,0.0
