Feature,Hard,Easy,Diff
weight_kg,85.20961538461538,76.36152019002375,8.848095194591622
height_cm,170.56777777777776,168.0351159618008,2.532661815976951
bmi,29.26226337832054,27.03278442950158,2.2294789488189615
age_decade,5.5675675675675675,6.068337129840547,-0.5007695622729793
current_smoker,0.2698412698412698,0.10699588477366255,0.16284538506760726
diabetes,0.24347826086956523,0.16535433070866143,0.0781239301609038
acetaminophen_or_paracetamol_tylenol,0.25,0.18282548476454294,0.06717451523545706
cyp2c9,1.8603603603603605,1.7980769230769231,0.062283437283437326
valve_replacement,0.203125,0.2593192868719611,-0.0561942868719611
aspirin,0.2792207792207792,0.23361344537815126,0.04560733384262794
congestive_heart_failure_and_or_cardiomyopathy,0.22388059701492538,0.1792,0.04468059701492538
azole,0.08558558558558559,0.042986425339366516,0.04259916024621907
simvastatin,0.10810810810810811,0.14705882352941177,-0.038950715421303655
atorvastatin,0.09009009009009009,0.05203619909502263,0.03805389099506746
is_inducer,0.04504504504504504,0.007918552036199095,0.03712649300884595
simvastatin_zocor,0.1282051282051282,0.15833333333333333,-0.030128205128205132
amiodarone,0.06306306306306306,0.09276018099547512,-0.02969711793241206
stroke,0.02252252252252252,0.05203619909502263,-0.029513676572500105
sulfonamide_antibiotics,0.030612244897959183,0.005128205128205128,0.025484039769754056
cancer,0.07657657657657657,0.05203619909502263,0.024540377481553945
phenytoin,0.02702702702702703,0.003393665158371041,0.023633361868655986
pravastatin,0.03153153153153153,0.00904977375565611,0.022481757775875418
hypertension,0.22522522522522523,0.20475113122171945,0.020474094003505777
anti_fungal_azoles,0.020202020202020204,0.002564102564102564,0.01763791763791764
carbamazepine,0.018018018018018018,0.003393665158371041,0.014624352859646977
is_inhibitor,0.08558558558558559,0.09728506787330317,-0.011699482287717583
hepatitis,0.018018018018018018,0.006787330316742082,0.011230687701275936
fluvastatin,0.013513513513513514,0.003393665158371041,0.010119848355142473
lovastatin,0.013513513513513514,0.004524886877828055,0.008988626635685459
cyp_inhibitors,0.15990990990990991,0.16855203619909503,-0.00864212628918512
amiodarone_cordarone,0.059880239520958084,0.0679304897314376,-0.008050250210479518
fluconazole,0.009009009009009009,0.0011312217194570137,0.007877787289551996
macrolide_antibiotics,0.01020408163265306,0.002564102564102564,0.007639979068550497
ibuprofen,0.0045045045045045045,0.010180995475113122,-0.005676490970608618
malignancy,0.0045045045045045045,0.0,0.0045045045045045045
anemia,0.0,0.003393665158371041,-0.003393665158371041
rifampin_or_rifampicin,0.0,0.002564102564102564,-0.002564102564102564
metronidazole,0.0,0.0011312217194570137,-0.0011312217194570137
rifampin,0.0,0.0011312217194570137,-0.0011312217194570137
rosuvastatin,0.0045045045045045045,0.003393665158371041,0.0011108393461334637
heart_valve_replacement,0.0,0.0,0.0
cerivastatin,0.0,0.0,0.0
heart_failure,0.0,0.0,0.0
chronic_kidney_disease,0.0,0.0,0.0
cirrhosis,0.0,0.0,0.0
liver_disease,0.0,0.0,0.0
pulmonary_embolism,0.0,0.0,0.0
atrial_fibrillation,0.0,0.0,0.0
deep_vein_thrombosis,0.0,0.0,0.0
bleeding_disorder,0.0,0.0,0.0
renal_failure,0.0,0.0,0.0
