Feature,Hard,Easy,Diff
height_cm,128.71027027027029,140.0035633484163,-11.293293078146007
weight_kg,81.33423423423423,72.35723981900453,8.976994415229697
age_decade,5.545045045045045,6.032805429864253,-0.48776038481920825
vkorc1_missing,0.3963963963963964,0.252262443438914,0.14413395295748238
cyp2c9,0.28378378378378377,0.40271493212669685,-0.11893114834291307
current_smoker,0.14414414414414414,0.06108597285067873,0.0830581712934654
valve_replacement,0.11261261261261261,0.18212669683257918,-0.06951408421996656
hypertension,0.24774774774774774,0.19909502262443438,0.04865272512331337
simvastatin,0.09009009009009009,0.12895927601809956,-0.038869185928009475
azole,0.08108108108108109,0.04411764705882353,0.03696343402225755
diabetes,0.14864864864864866,0.11199095022624435,0.03665769842240431
congestive_heart_failure_and_or_cardiomyopathy,0.15765765765765766,0.12104072398190045,0.036616933675757204
atorvastatin_lipitor,0.07207207207207207,0.03619909502262444,0.035872977049447634
amiodarone,0.05855855855855856,0.08936651583710407,-0.030807957278545517
stroke,0.02252252252252252,0.05203619909502263,-0.029513676572500105
enoxaparin,0.036036036036036036,0.00904977375565611,0.026986262280379925
dipyridamole,0.036036036036036036,0.016968325791855202,0.019067710244180833
acetaminophen_or_paracetamol_tylenol,0.0945945945945946,0.0757918552036199,0.018802739390974696
pravastatin_pravachol,0.02702702702702703,0.00904977375565611,0.017977253271370917
phenytoin,0.018018018018018018,0.0022624434389140274,0.015755574579103992
cancer,0.06756756756756757,0.05429864253393665,0.013268925033630918
aspirin,0.2072072072072072,0.19457013574660634,0.012637071460600863
phenytoin_dilantin,0.013513513513513514,0.0022624434389140274,0.011251070074599486
lovastatin_mevacor,0.013513513513513514,0.004524886877828055,0.008988626635685459
lovastatin,0.013513513513513514,0.004524886877828055,0.008988626635685459
paroxetin,0.0,0.007918552036199095,-0.007918552036199095
fluvastatin_lescol,0.009009009009009009,0.0011312217194570137,0.007877787289551996
fluconazole,0.009009009009009009,0.0011312217194570137,0.007877787289551996
fluoxetine,0.009009009009009009,0.0011312217194570137,0.007877787289551996
heparin,0.009009009009009009,0.0011312217194570137,0.007877787289551996
antifungal_azoles,0.009009009009009009,0.0011312217194570137,0.007877787289551996
fluvastatin,0.009009009009009009,0.0022624434389140274,0.006746565570094981
carbamazepine,0.009009009009009009,0.0022624434389140274,0.006746565570094981
ibuprofen,0.0045045045045045045,0.010180995475113122,-0.005676490970608618
simvastatin_zocor,0.10810810810810811,0.10294117647058823,0.005166931637519884
verapamil,0.0045045045045045045,0.00904977375565611,-0.004545269251151605
malignancy,0.0045045045045045045,0.0,0.0045045045045045045
rifampin_or_rifampicin,0.0045045045045045045,0.0,0.0045045045045045045
erythromycin,0.0045045045045045045,0.0,0.0045045045045045045
rifampin,0.0045045045045045045,0.0,0.0045045045045045045
carbamazepine_tegretol,0.009009009009009009,0.004524886877828055,0.004484122131180954
amiodarone_cordarone,0.04504504504504504,0.048642533936651584,-0.0035974888916065415
anemia,0.0,0.003393665158371041,-0.003393665158371041
macrolide_antibiotics,0.0045045045045045045,0.0011312217194570137,0.0033732827850474906
atorvastatin,0.036036036036036036,0.038461538461538464,-0.002425502425502428
clopidogrel,0.0045045045045045045,0.006787330316742082,-0.002282825812237577
ezetimibe,0.0,0.0022624434389140274,-0.0022624434389140274
rosuvastatin,0.0,0.0011312217194570137,-0.0011312217194570137
metronidazole,0.0,0.0011312217194570137,-0.0011312217194570137
ciprofloxacin,0.0,0.0011312217194570137,-0.0011312217194570137
rosuvastatin_crestor,0.0045045045045045045,0.003393665158371041,0.0011108393461334637
hepatitis,0.009009009009009009,0.00904977375565611,-4.0764746647100475e-05
sulfonamide_antibiotics,0.0045045045045045045,0.004524886877828055,-2.0382373323550237e-05
cerivastatin_baycol,0.0,0.0,0.0
duloxetine,0.0,0.0,0.0
alteplase,0.0,0.0,0.0
st.johns_wort,0.0,0.0,0.0
abciximab,0.0,0.0,0.0
atrial_fibrillation,0.0,0.0,0.0
heart_failure,0.0,0.0,0.0
cirrhosis,0.0,0.0,0.0
liver_disease,0.0,0.0,0.0
pulmonary_embolism,0.0,0.0,0.0
deep_vein_thrombosis,0.0,0.0,0.0
bleeding_disorder,0.0,0.0,0.0
renal_failure,0.0,0.0,0.0
chronic_kidney_disease,0.0,0.0,0.0
cyp2c9_missing,0.0,0.0,0.0
