Feature,Hard,Easy,Diff
weight_kg,85.6609523809524,76.22761904761906,9.433333333333337
height_cm,171.31048192771084,167.885216802168,3.425265125542836
bmi,29.40231838291462,27.013588930924872,2.3887294519897466
age_decade,5.518018018018018,6.080865603644647,-0.5628475856266295
current_smoker,0.26717557251908397,0.10602910602910603,0.16114646648997794
valve_replacement,0.16923076923076924,0.26666666666666666,-0.09743589743589742
acetaminophen_or_paracetamol_tylenol,0.26666666666666666,0.17827298050139276,0.0883936861652739
congestive_heart_failure_and_or_cardiomyopathy,0.24817518248175183,0.17363344051446947,0.07454174196728236
hypertension,0.25675675675675674,0.19683257918552036,0.05992417757123639
cyp2c9,1.8536036036036037,1.7997737556561086,0.05382984794749501
azole,0.09009009009009009,0.0418552036199095,0.04823488647018059
diabetes,0.15765765765765766,0.10972850678733032,0.04792915087032734
pravastatin_pravachol,0.058823529411764705,0.020618556701030927,0.03820497271073378
lovastatin_mevacor,0.0392156862745098,0.007751937984496124,0.03146374829001368
simvastatin,0.0990990990990991,0.12669683257918551,-0.027597733480086414
atorvastatin_lipitor,0.1188118811881188,0.0916030534351145,0.027208827753004303
enoxaparin,0.036036036036036036,0.00904977375565611,0.026986262280379925
phenytoin_dilantin,0.0297029702970297,0.00516795865633075,0.02453501164069895
carbamazepine_tegretol,0.029411764705882353,0.007712082262210797,0.021699682443671556
cancer,0.07207207207207207,0.053167420814479636,0.018904651257592435
stroke,0.03153153153153153,0.049773755656108594,-0.018242224124577065
fluvastatin_lescol,0.019801980198019802,0.002583979328165375,0.01721800086985443
anti_fungal_azoles,0.0196078431372549,0.002583979328165375,0.017023863809089528
phenytoin,0.018018018018018018,0.0022624434389140274,0.015755574579103992
lovastatin,0.018018018018018018,0.003393665158371041,0.014624352859646977
amiodarone,0.07207207207207207,0.08597285067873303,-0.01390077860666096
dipyridamole,0.03153153153153153,0.01809954751131222,0.01343198402021931
aspirin,0.2072072072072072,0.19457013574660634,0.012637071460600863
paroxetin,0.0,0.007918552036199095,-0.007918552036199095
heparin,0.009009009009009009,0.0011312217194570137,0.007877787289551996
fluconazole,0.009009009009009009,0.0011312217194570137,0.007877787289551996
macrolide_antibiotics,0.009900990099009901,0.002583979328165375,0.007317010770844526
carbamazepine,0.009009009009009009,0.0022624434389140274,0.006746565570094981
hepatitis,0.013513513513513514,0.007918552036199095,0.00559496147731442
erythromycin,0.0045045045045045045,0.0,0.0045045045045045045
malignancy,0.0045045045045045045,0.0,0.0045045045045045045
anemia,0.0,0.003393665158371041,-0.003393665158371041
ezetimibe,0.0045045045045045045,0.0011312217194570137,0.0033732827850474906
rifampin_or_rifampicin,0.0,0.002583979328165375,-0.002583979328165375
atorvastatin,0.036036036036036036,0.038461538461538464,-0.002425502425502428
clopidogrel,0.0045045045045045045,0.006787330316742082,-0.002282825812237577
fluoxetine,0.0045045045045045045,0.0022624434389140274,0.002242061065590477
rosuvastatin_crestor,0.00980392156862745,0.007751937984496124,0.002051983584131327
amiodarone_cordarone,0.0650887573964497,0.06656101426307448,-0.001472256866624777
rosuvastatin,0.0,0.0011312217194570137,-0.0011312217194570137
ciprofloxacin,0.0,0.0011312217194570137,-0.0011312217194570137
rifampin,0.0,0.0011312217194570137,-0.0011312217194570137
metronidazole,0.0,0.0011312217194570137,-0.0011312217194570137
fluvastatin,0.0045045045045045045,0.003393665158371041,0.0011108393461334637
verapamil,0.009009009009009009,0.007918552036199095,0.0010904569728099143
simvastatin_zocor,0.15286624203821655,0.15191986644407346,0.0009463755941430951
sulfonamide_antibiotics,0.009900990099009901,0.0103359173126615,-0.00043492721365159803
ibuprofen,0.009009009009009009,0.00904977375565611,-4.0764746647100475e-05
cerivastatin_baycol,0.0,0.0,0.0
alteplase,0.0,0.0,0.0
St.Johns Wort,0.0,0.0,0.0
duloxetine,0.0,0.0,0.0
abciximab,0.0,0.0,0.0
heart_failure,0.0,0.0,0.0
liver_disease,0.0,0.0,0.0
pulmonary_embolism,0.0,0.0,0.0
deep_vein_thrombosis,0.0,0.0,0.0
atrial_fibrillation,0.0,0.0,0.0
renal_failure,0.0,0.0,0.0
chronic_kidney_disease,0.0,0.0,0.0
cirrhosis,0.0,0.0,0.0
bleeding_disorder,0.0,0.0,0.0
